popularity,original_title,runtime,vote_count,budget_adj,revenue_adj,prim_genre,second_genre,prim_actor,second_actor,prim_director,profit_adj,release_date,movie_duration,vote_adj
0.271858,Saturday Night and Sunday Morning,89,12,0.0,0.0,Drama,,Albert Finney,Shirley Anne Field,Karel Reisz,0.0,1960-08-29,short_movie,0.0011478938198216666
0.269428,Sergeant Rutledge,111,12,0.0,0.0,Crime,Western,Jeffrey Hunter,Woody Strode,John Ford,0.0,1960-05-18,long_movie,0.001065901404120119
0.267118,Comanche Station,73,12,0.0,0.0,Action,Western,Randolph Scott,Nancy Gates,Budd Boetticher,0.0,1960-03-01,short_movie,0.0013323767551501487
0.266435,Flaming Star,101,10,0.0,0.0,Action,Drama,Elvis Presley,Steve Forrest,Don Siegel,0.0,1960-12-20,long_movie,0.0
0.254124,Pollyanna,134,25,0.0,0.0,Drama,Family,Hayley Mills,Jane Wyman,David Swift,0.0,1960-05-19,long_movie,0.011068976119708928
0.232574,Midnight Lace,110,10,0.0,0.0,Thriller,,Doris Day,Rex Harrison,David Miller,0.0,1960-10-13,long_movie,0.0
0.225218,The Little Shop of Horrors,70,23,221189.023715887,0.0,Comedy,,Jackie Joseph,Mel Welles,Roger Corman,-221189.023715887,1960-09-14,short_movie,0.007994260530900892
0.310398,The Alamo,167,27,0.0,0.0,Action,Adventure,John Wayne,Richard Widmark,John Wayne,0.0,1960-10-24,long_movie,0.010802500768678898
0.194948,Sink the Bismarck!,97,12,0.0,0.0,Action,Drama,Kenneth More,Dana Wynter,Lewis Gilbert,0.0,1960-02-11,short_movie,0.0010044070923439583
0.162753,Inherit the Wind,128,30,0.0,0.0,Drama,History,Spencer Tracy,Fredric March,Stanley Kramer,0.0,1960-06-24,long_movie,0.013938710669263095
0.144105999999999,The Lost World,97,11,0.0,0.0,Adventure,Fantasy,Michael Rennie,Jill St. John,Irwin Allen,0.0,1960-07-13,short_movie,0.0006149431177616071
0.138777,Elmer Gantry,146,11,0.0,0.0,Drama,,Burt Lancaster,Jean Simmons,Richard Brooks,0.0,1960-06-19,long_movie,0.0006456902736496874
0.136525,Carry On Constable,86,10,0.0,0.0,Comedy,,Kenneth Connor,Charles Hawtrey,Gerald Thomas,0.0,1960-02-22,short_movie,0.0
0.127219,Village of the Damned,77,28,1474593.49143924,0.0,Horror,Science Fiction,George Sanders,Barbara Shelley,Wolf Rilla,-1474593.49143924,1960-07-01,short_movie,0.012913805472993749
0.114188,The Bellboy,72,12,0.0,73729674.5719623,Comedy,Family,Jerry Lewis,Alex Gerry,Jerry Lewis,73729674.5719623,1960-07-20,short_movie,0.0014348672747770833
0.110510999999999,13 Ghosts,85,12,0.0,0.0,Horror,,Charles Herbert,Jo Morrow,William Castle,0.0,1960-08-05,short_movie,0.0011273957158962798
0.055821,Cinderfella,91,13,22118902.3715887,52348068.9460932,Comedy,Romance,Jerry Lewis,Ed Wynn,Frank Tashlin,30229166.574504502,1960-12-18,short_movie,0.0022137952239417854
0.065808,The City of the Dead,76,13,0.0,0.0,Horror,,Christopher Lee,Dennis Lotis,John Llewellyn Moxey,0.0,1960-09-09,short_movie,0.0018755765091729014
0.256779,Exodus,208,14,0.0,0.0,Action,Drama,Paul Newman,Eva Marie Saint,Otto Preminger,0.0,1960-03-27,long_movie,0.002500768678897202
2.582657,Taxi Driver,113,1269,4981207.43701933,108293649.075468,Crime,Drama,Robert De Niro,Cybill Shepherd,Martin Scorsese,103312441.63844867,1976-02-08,long_movie,1.0064774008404223
2.389663,Rocky,119,963,4214867.83132405,449209681.628042,Drama,,Sylvester Stallone,Talia Shire,John G. Avildsen,444994813.79671794,1976-11-21,long_movie,0.7032489494721738
1.263483,Carrie,98,497,6897056.45125754,129511393.362502,Horror,Thriller,Sissy Spacek,Piper Laurie,Brian De Palma,122614336.91124445,1976-11-03,short_movie,0.3394076047965563
0.999413,The Omen,111,203,10728754.4797339,233438462.354907,Horror,Thriller,Gregory Peck,Lee Remick,Richard Donner,222709707.8751731,1976-06-06,long_movie,0.1364866249871887
0.924068,Logan's Run,120,101,34485282.2562877,95792450.7119103,Adventure,Action,Michael York,Richard Jordan,Michael Anderson,61307168.455622606,1976-06-23,long_movie,0.05502715998770114
0.886829999999999,King Kong,134,70,91960752.6834339,201602665.17588,Action,Adventure,Jeff Bridges,Jessica Lange,John Guillermin,109641912.49244611,1976-09-08,long_movie,0.036281643947934816
0.85009,All the President's Men,138,216,32569433.2420495,270517880.810434,Drama,History,Robert Redford,Dustin Hoffman,Alan J. Pakula,237948447.56838447,1976-04-04,long_movie,0.1541252434149841
0.722259,The Enforcer,96,97,34485282.2562877,177162390.044635,Action,Crime,Clint Eastwood,Tyne Daly,James Fargo,142677107.7883473,1976-12-21,short_movie,0.0588500563697858
0.600495,Family Plot,121,37,7663396.05695282,30270414.4249636,Comedy,Crime,Barbara Harris,Bruce Dern,Alfred Hitchcock,22607018.36801078,1976-04-09,long_movie,0.01854053500051245
0.597297,The Outlaw Josey Wales,135,135,14177282.7053627,121847997.305549,Drama,Western,Clint Eastwood,Chief Dan George,Clint Eastwood,107670714.60018629,1976-06-30,long_movie,0.09096033616890437
0.522601,Marathon Man,125,90,24906037.1850966,83182409.134155,Thriller,,Dustin Hoffman,Laurence Olivier,John Schlesinger,58276371.949058406,1976-10-05,long_movie,0.0582146151480988
0.515387,Stay Hungry,102,10,0.0,0.0,Comedy,Drama,Jeff Bridges,Sally Field,Bob Rafelson,0.0,1976-04-23,long_movie,0.0
0.476406,Network,121,161,14560452.5082103,90772454.9957487,Drama,,Faye Dunaway,William Holden,Sidney Lumet,76212002.4875384,1976-11-01,long_movie,0.11452290663113662
0.409794,The Eagle Has Landed,135,30,0.0,0.0,Adventure,Drama,Michael Caine,Donald Sutherland,John Sturges,0.0,1976-12-24,long_movie,0.011683919237470535
0.381737,Up!,80,10,0.0,0.0,Comedy,,Edward Schaaf,Raven De La Croix,Russ Meyer,0.0,1976-10-01,short_movie,0.0
0.672482999999999,Murder by Death,94,86,0.0,0.0,Comedy,Crime,Peter Falk,Eileen Brennan,Robert Moore,0.0,1976-06-23,short_movie,0.05686174028902326
0.377579,Silver Streak,114,30,0.0,195719548.82522,Comedy,Crime,Gene Wilder,Jill Clayburgh,Arthur Hiller,195719548.82522,1976-12-03,long_movie,0.014348672747770833
0.374631,Assault on Precinct 13,91,80,574754.704271461,0.0,Action,Crime,Austin Stoker,Darwin Joston,John Carpenter,-574754.704271461,1976-11-05,short_movie,0.05022035461719791
0.360421,The Pink Panther Strikes Again,103,47,22990188.1708584,129638609.568746,Comedy,Mystery,Peter Sellers,Herbert Lom,Blake Edwards,106648421.3978876,1976-12-15,long_movie,0.025028184892897407
0.329543,Futureworld,104,29,0.0,0.0,Action,Adventure,Peter Fonda,Blythe Danner,Richard T. Heffron,0.0,1976-08-13,long_movie,0.010515527313723481
0.328263,The Shootist,100,26,0.0,0.0,Action,Adventure,John Wayne,Lauren Bacall,Don Siegel,0.0,1976-08-11,long_movie,0.01098698370400738
0.325953,The Cassandra Crossing,129,25,0.0,0.0,Drama,Thriller,Sophia Loren,Richard Harris,George P. Cosmatos,0.0,1976-12-18,long_movie,0.00953161832530491
0.325504,The Killing of a Chinese Bookie,135,14,0.0,0.0,Drama,Crime,Ben Gazzara,Timothy Carey,John Cassavetes,0.0,1976-02-15,long_movie,0.002705749718151071
0.317676,The Missouri Breaks,126,15,0.0,0.0,Drama,Western,Marlon Brando,Jack Nicholson,Arthur Penn,0.0,1976-05-19,long_movie,0.0028184892897406993
0.313073,Freaky Friday,95,32,0.0,0.0,Fantasy,Comedy,Jodie Foster,Barbara Harris,Gary Nelson,0.0,1976-12-17,short_movie,0.014430665163472379
0.283119,The Boy in the Plastic Bubble,96,18,0.0,0.0,TV Movie,Drama,John Travolta,Glynnis O'Connor,Randal Kleiser,0.0,1976-11-12,short_movie,0.004837552526391309
0.564342,The Man Who Fell to Earth,138,46,5747547.04271462,0.0,Drama,Science Fiction,David Bowie,Rip Torn,Nicolas Roeg,-5747547.04271462,1976-03-18,long_movie,0.023244849851388746
0.264423,The Little Girl Who Lives Down the Lane,91,34,0.0,0.0,Mystery,Drama,Jodie Foster,Martin Sheen,Nicolas Gessner,0.0,1976-12-25,short_movie,0.016726452803115712
0.264224,Alice Sweet Alice,98,16,0.0,0.0,Thriller,Mystery,Linda Miller,Mildred Clinton,Alfred Sole,0.0,1976-11-13,short_movie,0.004489084759659732
0.261838,Two-Minute Warning,115,10,0.0,0.0,Action,Thriller,Charlton Heston,John Cassavetes,Larry Peerce,0.0,1976-11-12,long_movie,0.0
0.569865,Obsession,98,18,0.0,0.0,Drama,Thriller,Cliff Robertson,GeneviÃ¨ve Bujold,Brian De Palma,0.0,1976-08-01,short_movie,0.0049195449420928565
0.214658,Robin and Marian,106,20,0.0,0.0,Action,Adventure,Sean Connery,Audrey Hepburn,Richard Lester,0.0,1976-03-11,long_movie,0.0066618837757507435
0.196999,Bugsy Malone,93,27,0.0,0.0,Drama,Action,Scott Baio,Jodie Foster,Alan Parker,0.0,1976-06-26,short_movie,0.010454033001947319
0.194746,Silent Movie,86,27,0.0,0.0,Comedy,,Mel Brooks,Marty Feldman,Mel Brooks,0.0,1976-06-17,short_movie,0.012022137952239418
0.194596,Burnt Offerings,116,15,0.0,0.0,Horror,,Karen Black,Oliver Reed,Dan Curtis,0.0,1976-10-18,long_movie,0.0034334324075023064
0.155768,A Star Is Born,139,14,22990188.1708584,616903382.584702,Drama,Music,Barbra Streisand,Kris Kristofferson,Frank Pierson,593913194.4138436,1976-12-16,long_movie,0.002336783847494107
0.13442,Squirm,92,12,0.0,0.0,Horror,,Don Scardino,Patricia Pearcy,Jeff Lieberman,0.0,1976-07-30,short_movie,0.001065901404120119
0.456174,Midway,132,38,0.0,0.0,Action,Drama,Charlton Heston,Henry Fonda,Jack Smight,0.0,1976-06-18,long_movie,0.018079327662191245
0.128027,The Front,95,11,0.0,0.0,Comedy,Drama,Woody Allen,Michael Murphy,Martin Ritt,0.0,1976-09-17,short_movie,0.0005022035461719792
0.126723,Cannonball,93,10,0.0,0.0,Action,,David Carradine,Bill McKinney,Paul Bartel,0.0,1976-07-06,short_movie,0.0
0.12614,The Song Remains the Same,137,14,0.0,0.0,Documentary,Music,Robert Plant,Jimmy Page,Peter Clifton,0.0,1976-11-05,long_movie,0.0028697345495541666
0.111387,Car Wash,97,14,0.0,0.0,Comedy,Drama,Franklyn Ajaye,Sully Boyar,Michael Schultz,0.0,1976-10-22,short_movie,0.002295787639643333
0.116673,Î¤Î± Ï€Î±Î¹Î´Î¹Î¬ Ï„Î¿Ï… Î´Î¹Î±Î²ÏŒÎ»Î¿Ï…,108,10,0.0,0.0,Horror,Thriller,Robert Behling,Jane Lyle,Nico Mastorakis,0.0,1976-04-26,long_movie,0.0
0.042353,Du bi quan wang da po xue di zi,93,11,0.0,0.0,Action,Foreign,Jimmy Wang Yu,Kam Kong,Jimmy Wang Yu,0.0,1976-04-24,short_movie,0.0006149431177616071
0.028606,The Food of the Gods,88,13,0.0,0.0,Horror,Science Fiction,Marjoe Gortner,Pamela Franklin,Bert I. Gordon,0.0,1976-06-18,short_movie,0.0017218407297324996
0.017498,The Bad News Bears,102,54,134109430.996674,135348188.315696,Comedy,Family,Walter Matthau,Tatum O'Neal,Michael Ritchie,1238757.3190219998,1976-04-07,long_movie,0.02976324689966178
0.002381,The Town That Dreaded Sundown,86,15,0.0,0.0,Horror,Mystery,Ben Johnson,Andrew Prine,Charles B. Pierce,0.0,1976-09-26,short_movie,0.003228451368248437
2.571339,Groundhog Day,101,1339,22038261.4408011,107031945.818481,Romance,Fantasy,Bill Murray,Andie MacDowell,Harold Ramis,84993684.3776799,1993-02-11,long_movie,0.980711284206211
2.455618,The Nightmare Before Christmas,76,1172,27170459.3105767,114167868.456334,Fantasy,Animation,Danny Elfman,Chris Sarandon,Henry Selick,86997409.14575729,1993-10-09,short_movie,0.8812954801680845
2.377288,Schindler's List,195,2632,33208339.1573716,484941026.518066,Drama,History,Liam Neeson,Ben Kingsley,Steven Spielberg,451732687.3606944,1993-11-29,long_movie,2.1767141539407606
2.204926,Jurassic Park,127,3169,95096607.5870186,1388863311.75898,Adventure,Science Fiction,Sam Neill,Laura Dern,Steven Spielberg,1293766704.1719615,1993-06-11,long_movie,2.3958798811109974
1.960217,Demolition Man,115,580,86039787.8168264,240089904.030918,Action,Adventure,Sylvester Stallone,Wesley Snipes,Marco Brambilla,154050116.2140916,1993-10-08,long_movie,0.35635953674285126
1.73212599999999,Mrs. Doubtfire,125,809,37736749.0424677,666108255.864819,Comedy,Drama,Robin Williams,Sally Field,Chris Columbus,628371506.8223513,1993-11-24,long_movie,0.5650404837552527
1.708867,The Fugitive,130,717,66416678.3147432,556806879.318782,Adventure,Action,Harrison Ford,Tommy Lee Jones,Andrew Davis,490390201.00403875,1993-08-06,long_movie,0.5072255816336989
1.35597,In the Line of Fire,128,170,60378798.4679483,267171908.40174,Action,Drama,Clint Eastwood,Rene Russo,Wolfgang Petersen,206793109.9337917,1993-07-08,long_movie,0.1065901404120119
1.294131,Philadelphia,125,514,39246219.0041664,311974896.910748,Drama,Mystery,Tom Hanks,Denzel Washington,Jonathan Demme,272728677.9065816,1993-12-22,long_movie,0.38741416418981245
1.242232,Dazed and Confused,102,320,10415342.735721,12065252.2731862,Comedy,Drama,Jason London,Rory Cochrane,Richard Linklater,1649909.5374651998,1993-09-24,long_movie,0.2319360459157528
1.207245,Last Action Hero,130,367,128304946.74439,207247944.93212,Adventure,Fantasy,Arnold Schwarzenegger,F. Murray Abraham,John McTiernan,78942998.18773,1993-06-17,long_movie,0.2122168699395306
1.19024699999999,A Perfect World,138,188,45284098.8509612,203976183.884838,Crime,Drama,Kevin Costner,Clint Eastwood,Clint Eastwood,158692085.0338768,1993-11-24,long_movie,0.12587885620580097
1.176724,Robin Hood: Men in Tights,104,273,30189399.2339741,53948086.6109712,Comedy,,Cary Elwes,Dom DeLuise,Mel Brooks,23758687.3769971,1993-07-28,long_movie,0.16981654196986778
1.132123,Addams Family Values,94,254,0.0,73841825.9635475,Comedy,Family,RaÃºl JuliÃ¡,Anjelica Huston,Barry Sonnenfeld,73841825.9635475,1993-11-19,short_movie,0.15754842677052372
1.041911,Cliffhanger,112,312,105662897.318909,384915158.731332,Action,Adventure,Sylvester Stallone,John Lithgow,Renny Harlin,279252261.412423,1993-05-28,long_movie,0.18880803525673873
1.038971,Sliver,108,62,60378798.4679483,175551356.545559,Drama,Thriller,Sharon Stone,William Baldwin,Phillip Noyce,115172558.07761069,1993-05-21,long_movie,0.025048682996822797
1.02495499999999,Teenage Mutant Ninja Turtles III,96,95,31.6988691956728,63.3977383913457,Action,Adventure,Paige Turco,Stuart Wilson,Stuart Gillard,31.6988691956729,1993-03-17,short_movie,0.04530080967510505
1.023326,Stalingrad,134,51,0.0,0.0,Drama,History,Dominique Horwitz,Thomas Kretschmann,Joseph Vilsmaier,0.0,1993-01-21,long_movie,0.027733934611048474
0.996113,The Wrong Trousers,30,146,0.0,0.0,Animation,Comedy,Peter Sallis,,Nick Park,0.0,1993-12-17,short_movie,0.1031464589525469
0.980554,Cool Runnings,98,289,21132579.4637819,233763161.445963,Comedy,,Leon Robinson,Doug E. Doug,Jon Turteltaub,212630581.9821811,1993-09-30,short_movie,0.19444501383622015
0.940335,Sleepless in Seattle,105,362,31698869.1956728,343857082.17645,Comedy,Drama,Tom Hanks,Meg Ryan,Nora Ephron,312158212.9807772,1993-06-24,long_movie,0.23089064261555806
0.926373,Tombstone,130,373,37736749.0424677,85292698.301333,Action,Adventure,Kurt Russell,Val Kilmer,George P. Cosmatos,47555949.2588653,1993-12-25,long_movie,0.27158962795941377
0.913982,Benny & Joon,98,124,0.0,35023830.0022853,Action,Comedy,Johnny Depp,Mary Stuart Masterson,Jeremiah S. Chechik,35023830.0022853,1993-04-16,short_movie,0.07945065081479963
0.892862,For Love or Money,94,35,45284098.8509612,16824959.7499834,Comedy,Romance,Michael J. Fox,Gabrielle Anwar,Barry Sonnenfeld,-28459139.1009778,1993-10-01,short_movie,0.013836220149636161
0.885824,Carlito's Way,144,394,45284098.8509612,55119823.2350296,Action,Crime,Al Pacino,Sean Penn,Brian De Palma,9835724.3840684,1993-11-10,long_movie,0.29123706057189713
0.873616,Hot Shots! Part Deux,86,255,37736749.0424677,201895871.629844,Action,Comedy,Charlie Sheen,Lloyd Bridges,Jim Abrahams,164159122.5873763,1993-05-21,short_movie,0.15317208158245363
0.853733,True Romance,120,402,18868374.5212338,18538632.3175707,Action,Thriller,Christian Slater,Patricia Arquette,Tony Scott,-329742.20366309956,1993-09-09,long_movie,0.2932868709644358
0.834235,Super Mario Bros.,104,114,63397738.3913457,31464760.9709031,Adventure,Comedy,Bob Hoskins,John Leguizamo,Annabel Jankel,-31932977.420442604,1993-05-27,long_movie,0.04263605616480476
0.830934,Sister Act 2: Back in the Habit,107,173,57359858.5445509,86521352.5092372,Music,Comedy,Whoopi Goldberg,Kathy Najimy,Bill Duke,29161493.964686297,1993-12-09,long_movie,0.09689453725530389
0.815631,Judgment Night,110,36,0.0,18320343.3379996,Action,Thriller,Emilio Estevez,Cuba Gooding Jr.,Stephen Hopkins,18320343.3379996,1993-10-15,long_movie,0.017054422465921905
0.796639,The Pelican Brief,141,207,67926148.2764419,294751265.011301,Action,Mystery,Julia Roberts,Denzel Washington,Alan J. Pakula,226825116.73485908,1993-12-16,long_movie,0.12518192067233783
0.794564,The Three Musketeers,105,112,45284098.8509612,81358687.4977546,Action,Adventure,Charlie Sheen,Kiefer Sutherland,Stephen Herek,36074588.6467934,1993-11-11,long_movie,0.061678794711489196
0.789429,RoboCop 3,104,169,33208339.1573716,16145607.6990213,Action,Adventure,Robert John Burke,Nancy Allen,Fred Dekker,-17062731.4583503,1993-11-05,long_movie,0.06844316900686687
0.787932,What's Eating Gilbert Grape,118,495,16604169.5786858,45284098.8509612,Romance,Drama,Johnny Depp,Leonardo DiCaprio,Lasse HallstrÃ¶m,28679929.272275403,1993-12-17,long_movie,0.36783847494106797
0.787414,Dennis the Menace,94,117,52831448.6594548,177016697.152928,Family,Comedy,Walter Matthau,Mason Gamble,Nick Castle,124185248.4934732,1993-06-23,short_movie,0.06360561648047555
0.76151,Kalifornia,117,96,13585229.6552883,3615529.24582956,Thriller,Crime,Brad Pitt,David Duchovny,Dominic Sena,-9969700.40945874,1993-09-01,long_movie,0.05552936353387311
0.756988,A Bronx Tale,121,227,33208339.1573716,26095562.7319111,Drama,Crime,Robert De Niro,Chazz Palminteri,Robert De Niro,-7112776.425460499,1993-09-14,long_movie,0.16013118786512248
0.755397999999999,Manhattan Murder Mystery,104,69,20377844.4829325,17035256.0861074,Comedy,Crime,Woody Allen,Diane Keaton,Woody Allen,-3342588.396825101,1993-08-18,long_movie,0.04172389054012504
0.750847,Falling Down,113,380,37736749.0424677,61742744.9590495,Crime,Drama,Michael Douglas,Robert Duvall,Joel Schumacher,24005995.916581802,1993-02-26,long_movie,0.2654504458337604
0.750456,The Sandlot,101,147,0.0,48931862.8278229,Comedy,Family,Tom Guiry,Mike Vitar,David M. Evans,48931862.8278229,1993-04-07,long_movie,0.0996925284411192
0.743875,The Firm,154,258,63397738.3913457,407931792.184628,Drama,Mystery,Tom Cruise,Jeanne Tripplehorn,Sydney Pollack,344534053.79328233,1993-06-30,long_movie,0.16521471763861845
0.743063,The Dark Half,122,28,22642049.4254806,16017227.2787788,Mystery,Horror,Timothy Hutton,Amy Madigan,George A. Romero,-6624822.1467018,1993-04-23,long_movie,0.009039663831095624
0.711412,Nowhere to Run,94,60,0.0,0.0,Action,Adventure,Jean-Claude Van Damme,Rosanna Arquette,Robert Harmon,0.0,1993-01-15,short_movie,0.028697345495541662
0.710505,Hocus Pocus,96,278,42265158.9275638,59646272.3186454,Comedy,Family,Bette Midler,Sarah Jessica Parker,Kenny Ortega,17381113.3910816,1993-07-16,short_movie,0.16755150148611253
0.707901,Point of No Return,108,55,0.0,0.0,Crime,Drama,Bridget Fonda,Gabriel Byrne,John Badham,0.0,1993-03-19,long_movie,0.029056062314235933
0.683387,In the Name of the Father,133,156,19623109.5020832,99318386.7630352,Drama,,Daniel Day-Lewis,Emma Thompson,Jim Sheridan,79695277.260952,1993-12-12,long_movie,0.11073075740494005
0.682902999999999,Body Snatchers,87,28,19623109.5020832,647363.363533802,Horror,Science Fiction,Gabrielle Anwar,Terry Kinney,Abel Ferrara,-18975746.1385494,1993-06-09,short_movie,0.010146561443066516
0.666908,Free Willy,112,226,30189399.2339741,232003457.591894,Family,Adventure,Jason James Richter,Lori Petty,Simon Wincer,201814058.3579199,1993-07-16,long_movie,0.13061391821256535
0.665972999999999,Mad Dog and Glory,96,25,0.0,16727321.1949809,Comedy,Crime,Robert De Niro,Uma Thurman,John McNaughton,16727321.1949809,1993-03-05,short_movie,0.008147996310341294
0.657479,Son in Law,95,40,0.0,55017463.0579868,Comedy,Drama,Pauly Shore,Carla Gugino,Steve Rash,55017463.0579868,1993-07-02,short_movie,0.018140821973967408
0.653566,The Vanishing,109,54,0.0,0.0,Thriller,Drama,Kiefer Sutherland,Jeff Bridges,George Sluizer,0.0,1993-02-05,long_movie,0.026606538895152198
0.642039999999999,Joshua Tree,106,14,0.0,0.0,Action,Thriller,Dolph Lundgren,Kristian Alfonso,Vic Armstrong,0.0,1993-08-04,long_movie,0.0021727990160910118
0.639452999999999,This Boyâ€™s Life,115,85,0.0,6196316.83291465,Drama,,Robert De Niro,Leonardo DiCaprio,Michael Caton-Jones,6196316.83291465,1993-04-09,long_movie,0.05150148611253459
0.636582,Striking Distance,102,108,45.2840988509612,0.0,Crime,Action,Bruce Willis,Sarah Jessica Parker,Rowdy Herrington,-45.2840988509612,1993-09-17,long_movie,0.053233575894229786
0.634017,The Piano,121,131,10566289.7318909,176155144.530239,Romance,Drama,Holly Hunter,Harvey Keitel,Jane Campion,165588854.7983481,1993-05-19,long_movie,0.08432919954904171
0.625238,Geronimo: An American Legend,115,19,52831448.6594548,28129908.6076317,Action,Drama,Jason Patric,Wes Studi,Walter Hill,-24701540.051823102,1993-12-10,long_movie,0.0056267295275187045
0.62502,Bound by Honor,180,61,52831448.6594548,0.0,Action,Crime,Damian Chapa,Jesse Borrego,Taylor Hackford,-52831448.6594548,1993-02-05,long_movie,0.040248027057497186
0.624363,Homeward Bound: The Incredible Journey,84,111,0.0,0.0,Adventure,Comedy,Michael J. Fox,Sally Field,Duwayne Dunham,0.0,1993-02-03,short_movie,0.06832018038331454
0.613093999999999,Much Ado About Nothing,111,95,12075759.6935896,0.0,Drama,Comedy,Kenneth Branagh,Richard Briers,Kenneth Branagh,-12075759.6935896,1993-05-07,long_movie,0.06011068976119709
0.611772,The Good Son,87,94,25660989.348878,67105718.1439195,Drama,Horror,Macaulay Culkin,Elijah Wood,Joseph Ruben,41444728.7950415,1993-09-24,short_movie,0.05337706262170749
0.602268,Wayne's World 2,95,131,0.0,72401726.7128785,Comedy,,Mike Myers,Dana Carvey,Stephen Surjik,72401726.7128785,1993-12-10,short_movie,0.07068771138669673
0.595221,Hard Target,97,115,27170459.3105767,111987088.899629,Action,Adventure,Jean-Claude Van Damme,Arnold Vosloo,John Woo,84816629.58905229,1993-08-20,short_movie,0.06349287690888593
0.574693,The Remains of the Day,134,96,17358904.5595351,35076928.627128,Drama,Romance,Anthony Hopkins,Emma Thompson,James Ivory,17718024.067592897,1993-11-05,long_movie,0.0625807112842062
0.565312,Batman: Mask of the Phantasm,76,98,9056819.77019225,8479282.97761667,Animation,Action,Kevin Conroy,Dana Delany,Bruce Timm,-577536.792575581,1993-12-25,short_movie,0.0649379932356257
0.56486,The Age of Innocence,139,76,51321978.6977561,48688617.781375,Drama,Romance,Daniel Day-Lewis,Michelle Pfeiffer,Martin Scorsese,-2633360.9163810983,1993-09-17,long_movie,0.045321307779030436
0.563653,Trois couleurs : Bleu,98,167,0.0,0.0,Drama,Music,Juliette Binoche,BenoÃ®t RÃ©gent,Krzysztof KieÅ›lowski,0.0,1993-01-10,short_movie,0.12068258686071537
0.559697,Rising Sun,125,98,0.0,0.0,Action,Drama,Sean Connery,Wesley Snipes,Philip Kaufman,0.0,1993-07-30,long_movie,0.05231116121758737
0.546652,Fearless,122,23,0.0,0.0,Drama,,Jeff Bridges,Isabella Rossellini,Peter Weir,0.0,1993-10-15,long_movie,0.008660448908475966
0.538484,Another Stakeout,105,18,0.0,0.0,Action,Comedy,Richard Dreyfuss,Emilio Estevez,John Badham,0.0,1993-07-22,long_movie,0.004017628369375833
0.523397,Dave,110,99,0.0,95096607.5870186,Comedy,,Kevin Kline,Sigourney Weaver,Ivan Reitman,95096607.5870186,1993-05-07,long_movie,0.056554268730142465
0.521073,Needful Things,120,44,0.0,0.0,Action,Drama,Max von Sydow,Ed Harris,Fraser Clarke Heston,0.0,1993-08-27,long_movie,0.020908066003894638
0.519349,Alive,120,198,48303038.7743587,55448732.2112738,Action,Adventure,Ethan Hawke,Vincent Spano,Frank Marshall,7145693.4369151,1993-01-15,long_movie,0.12909705852208672
0.510931999999999,Malice,107,47,0.0,70047460.7545357,Drama,Crime,Alec Baldwin,Nicole Kidman,Harold Becker,70047460.7545357,1993-09-29,long_movie,0.022752895357179462
0.504682,Sniper,98,52,0.0,28671858.1363902,Action,Drama,Tom Berenger,Billy Zane,Luis Llosa,28671858.1363902,1993-01-29,short_movie,0.02625807112842062
0.504169,Jason Goes to Hell: The Final Friday,87,86,4528409.88509612,22.6420494254806,Horror,Thriller,Kane Hodder,John D. LeMay,Adam Marcus,-4528387.243046694,1993-08-13,short_movie,0.030378190017423385
0.502196,Sommersby,109,43,0.0,211449559.098918,Drama,Thriller,Jodie Foster,Richard Gere,Jon Amiel,211449559.098918,1993-02-05,long_movie,0.019954904171364148
0.497622,Grumpy Old Men,103,87,0.0,0.0,Comedy,Family,Jack Lemmon,Walter Matthau,Donald Petrie,0.0,1993-12-25,long_movie,0.05050732807215333
0.490013,National Lampoon's Loaded Weapon 1,84,72,12.0757596935896,40.7556889658651,Comedy,,Emilio Estevez,Samuel L. Jackson,Gene Quintano,28.679929272275498,1993-02-04,short_movie,0.03494926719278467
0.48588,Look Who's Talking Now!,96,101,0.0,0.0,Romance,Comedy,John Travolta,Kirstie Alley,Tom Ropelewski,0.0,1993-11-05,short_movie,0.04476785897304499
0.485211,Rudy,114,113,18113639.5403845,34340989.5662417,Drama,,Sean Astin,Jon Favreau,David Anspaugh,16227350.025857195,1993-09-17,long_movie,0.07600696935533463
0.483156,Shadowlands,131,33,33208339.1573716,0.0,Drama,Romance,Anthony Hopkins,Debra Winger,Richard Attenborough,-33208339.1573716,1993-12-25,long_movie,0.016029517269652557
0.483052,Splitting Heirs,87,11,0.0,4830303.87743587,Comedy,Foreign,Eric Idle,Rick Moranis,Robert Young,4830303.87743587,1993-04-02,short_movie,0.00034846776673157735
0.480183,Coneheads,88,115,0.0,0.0,Comedy,Science Fiction,Robert Knott,Dan Aykroyd,Steve Barron,0.0,1993-07-23,short_movie,0.05165522189197499
0.475609,Beethoven's 2nd,89,84,22642049.4254806,178484356.306157,Family,Comedy,Charles Grodin,Bonnie Hunt,Rod Daniel,155842306.8806764,1993-12-14,short_movie,0.03792149226196577
0.467083,Gettysburg,254,46,0.0,37736749.0424677,War,Drama,Jeff Daniels,Tom Berenger,Ronald F. Maxwell,37736749.0424677,1993-10-08,long_movie,0.02361381572204571
0.455445,Short Cuts,187,52,0.0,9224339.23707161,Comedy,Drama,Julianne Moore,Andie MacDowell,Robert Altman,9224339.23707161,1993-09-05,long_movie,0.02539715076355437
